TrialNum,MagNum,AbsTime,Duration,TrialCond,DispTime,TrialTime,Hit,TrialEnd,RatID
61,1.0,708.32,0.0,3.0,707.23,1.09000000000003,1.0,0.0,1.0
61,2.0,708.73,0.0,3.0,707.23,1.5,1.0,1.0,0.0
61,2.0,711.08,0.0099999999999909,3.0,707.23,3.85000000000002,-1.0,0.0,0.0
62,,,,,717.15,,,,
63,,,,,729.28,,,,
63,,,,,729.28,,,,
65,1.0,767.34,0.0,3.0,765.96,1.38,1.0,0.0,1.0
65,2.0,769.58,0.0,3.0,765.96,3.62,1.0,1.0,0.0
65,2.0,771.4,0.0,3.0,765.96,5.43999999999994,-1.0,0.0,0.0
66,1.0,778.53,0.0,3.0,777.07,1.45999999999992,1.0,0.0,1.0
66,2.0,779.19,0.0,3.0,777.07,2.12,1.0,1.0,0.0
68,1.0,805.78,0.0,3.0,804.46,1.31999999999994,1.0,0.0,1.0
68,2.0,806.34,0.0,3.0,804.46,1.88,1.0,1.0,0.0
68,1.0,827.34,0.0,3.0,804.46,22.88,-1.0,0.0,0.0
68,2.0,832.84,0.0399999999999636,3.0,804.46,28.38,-1.0,0.0,1.0
71,2.0,854.67,0.0,3.0,837.31,17.36,1.0,0.0,0.0
71,2.0,854.88,0.0499999999999545,3.0,837.31,17.5700000000001,-2.0,0.0,0.0
71,1.0,855.93,0.0,3.0,837.31,18.62,1.0,1.0,1.0
71,1.0,856.07,0.0399999999999636,3.0,837.31,18.7600000000001,-1.0,0.0,1.0
75,1.0,884.32,0.0,3.0,883.23,1.09000000000003,1.0,0.0,1.0
75,2.0,884.49,0.0099999999999909,3.0,883.23,1.25999999999999,1.0,1.0,0.0
76,1.0,894.96,0.0,3.0,893.36,1.60000000000002,1.0,0.0,1.0
76,2.0,920.24,0.0,3.0,893.36,26.88,1.0,1.0,0.0
79,,,,,932.21,,,,
88,2.0,1050.03,0.0,3.0,1048.78,1.25,1.0,0.0,0.0
88,1.0,1050.1,0.0099999999999909,3.0,1048.78,1.31999999999994,1.0,1.0,1.0
97,2.0,1146.09,0.0,3.0,1144.79,1.29999999999995,1.0,0.0,0.0
97,1.0,1146.19,0.0,3.0,1144.79,1.40000000000009,1.0,1.0,1.0
98,,,,,1158.12,,,,
99,,,,,1182.33,,,,
103,1.0,1225.67,0.0,3.0,1224.56,1.11000000000013,1.0,0.0,1.0
103,2.0,1225.84,0.0099999999999909,3.0,1224.56,1.27999999999997,1.0,1.0,0.0
107,,,,,1266.8,,,,
108,2.0,1282.02,0.0,3.0,1280.2,1.81999999999994,1.0,0.0,0.0
108,1.0,1319.28,0.0,3.0,1280.2,39.0799999999999,1.0,1.0,1.0
108,2.0,1325.31,0.0,3.0,1280.2,45.1099999999999,-1.0,0.0,0.0
115,1.0,1366.76,0.0,3.0,1365.93,0.829999999999927,1.0,0.0,1.0
115,2.0,1366.98,0.0,3.0,1365.93,1.04999999999995,1.0,1.0,0.0
115,1.0,1367.77,0.0499999999999545,3.0,1365.93,1.83999999999992,-1.0,0.0,1.0
117,,,,,1386.87,,,,
119,,,,,1412.03,,,,
