TrialNum,MagNum,AbsTime,Duration,TrialCond,DispTime,TrialTime,Hit,TrialEnd,RatID
10,1.0,143.42,0.0100000000000193,3.0,106.01,37.41,-1.0,0.0,1.0
10,2.0,144.84,0.0,3.0,106.01,38.83,-1.0,0.0,0.0
10,2.0,145.69,0.0,3.0,106.01,39.68,-1.0,0.0,0.0
10,1.0,148.4,0.0,3.0,106.01,42.39,-1.0,0.0,0.0
10,2.0,153.42,0.0,3.0,106.01,47.41,-1.0,0.0,1.0
10,2.0,155.6,0.0,3.0,106.01,49.59,-1.0,0.0,1.0
10,1.0,155.86,0.039999999999992,3.0,106.01,49.85,-1.0,0.0,0.0
10,2.0,160.18,0.0099999999999909,3.0,106.01,54.17,-1.0,0.0,1.0
10,1.0,171.46,0.0,3.0,106.01,65.45,-1.0,0.0,1.0
10,1.0,176.77,0.0,3.0,106.01,70.76,-1.0,0.0,0.0
10,2.0,182.74,0.0,3.0,106.01,76.73,-1.0,0.0,1.0
10,1.0,184.31,0.0500000000000114,3.0,106.01,78.3,-1.0,0.0,1.0
10,1.0,196.21,0.0,3.0,106.01,90.2,-1.0,0.0,1.0
10,1.0,207.07,0.0,3.0,106.01,101.06,-1.0,0.0,1.0
10,2.0,207.28,0.0,3.0,106.01,101.27,-1.0,0.0,0.0
10,1.0,214.75,0.0,3.0,106.01,108.74,-1.0,0.0,0.0
23,2.0,227.37,0.0,3.0,226.84,0.530000000000001,1.0,0.0,0.0
23,1.0,229.91,0.0,3.0,226.84,3.06999999999999,1.0,1.0,1.0
23,1.0,231.44,0.0,3.0,226.84,4.59999999999999,-1.0,0.0,1.0
23,1.0,234.6,0.0,3.0,226.84,7.75999999999999,-1.0,0.0,0.0
24,,,,,238.21,,,,
24,,,,,238.21,,,,
27,2.0,268.08,0.0,3.0,267.08,1.0,1.0,0.0,0.0
27,1.0,268.14,0.0,3.0,267.08,1.06,1.0,1.0,1.0
27,1.0,276.04,0.0,3.0,267.08,8.96000000000004,-1.0,0.0,0.0
27,1.0,281.31,0.0,3.0,267.08,14.23,-1.0,0.0,0.0
