TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,CoopTimeLimit,RatID
129,1,1688.61,0,,13.1099999999999,,0,1,0,KL006R-KL006G,1.25,0.0
130,2,1700.32,0,,1.01999999999998,,0,1,0,KL006R-KL006G,1.25,1.0
130,2,1701.95,0,,2.65000000000009,,0,-1,0,KL006R-KL006G,1.25,1.0
131,1,1709.81,3,1711.8,0.700000000000045,1710.11,1,1,0,KL006R-KL006G,1.25,0.0
131,2,1710.08,3,1711.8,0.970000000000027,1710.11,1,1,1,KL006R-KL006G,1.25,1.0
131,2,1710.49,3,1711.8,1.38000000000011,1710.11,1,-2,0,KL006R-KL006G,1.25,1.0
132,1,1722.47,0,,1.51999999999998,,0,1,0,KL006R-KL006G,1.25,0.0
133,1,1730.41,0,,0.75,,0,1,0,KL006R-KL006G,1.25,0.0
133,1,1731.31,0,,1.64999999999986,,0,-1,0,KL006R-KL006G,1.25,0.0
134,1,1741.22,0,,1.01999999999998,,0,1,0,KL006R-KL006G,1.25,0.0
135,1,1751.62,0,,1.30999999999995,,0,1,0,KL006R-KL006G,1.25,0.0
135,1,1752.56,0,,2.25,,0,-1,0,KL006R-KL006G,1.25,0.0
136,1,1762.15,0,,1.44000000000005,,0,1,0,KL006R-KL006G,1.25,0.0
136,1,1763.5,0,,2.78999999999996,,0,-1,0,KL006R-KL006G,1.25,0.0
136,2,1763.93,0,,3.22000000000003,,0,1,1,KL006R-KL006G,1.25,1.0
137,1,1774.02,3,1776.51,0.680000000000064,1774.32,1,1,0,KL006R-KL006G,1.25,0.0
137,2,1774.3,3,1776.51,0.960000000000036,1774.32,1,1,1,KL006R-KL006G,1.25,1.0
138,1,1790.58,0,,2.98000000000002,,0,1,0,KL006R-KL006G,1.25,0.0
139,1,1802.14,3,1804.65,0.770000000000209,1802.56,1,1,0,KL006R-KL006G,1.25,0.0
