TrialNum,MagNum,AbsTime,Duration,TrialCond,DispTime,TrialTime,Hit,TrialEnd,RatID
80,1.0,1254.16,0.0,3.0,1003.84,250.32,-1.0,0.0,
80,2.0,1259.72,0.0,3.0,1003.84,255.88,-1.0,0.0,
80,1.0,1262.85,0.0,3.0,1003.84,259.01,-1.0,0.0,
80,1.0,1264.76,0.0,3.0,1003.84,260.92,-1.0,0.0,
80,1.0,1270.09,0.0,3.0,1003.84,266.25,-1.0,0.0,
80,1.0,1274.64,0.0,3.0,1003.84,270.8,-1.0,0.0,
80,1.0,1280.58,0.0,3.0,1003.84,276.74,-1.0,0.0,
80,1.0,1284.93,0.0,3.0,1003.84,281.09,-1.0,0.0,
80,2.0,1294.39,0.0,3.0,1003.84,290.55,-1.0,0.0,
80,1.0,1303.31,0.0,3.0,1003.84,299.47,-1.0,0.0,
80,1.0,1307.79,0.0099999999999909,3.0,1003.84,303.95,-1.0,0.0,
80,1.0,1308.58,0.0,3.0,1003.84,304.74,-1.0,0.0,
80,1.0,1313.92,0.0,3.0,1003.84,310.08,-1.0,0.0,
80,1.0,1316.09,0.0099999999999909,3.0,1003.84,312.25,-1.0,0.0,
80,1.0,1317.05,0.0,3.0,1003.84,313.21,-1.0,0.0,
80,1.0,1317.32,0.0,3.0,1003.84,313.48,-1.0,0.0,
80,1.0,1324.13,0.0,3.0,1003.84,320.29,-1.0,0.0,
80,1.0,1327.85,0.0,3.0,1003.84,324.01,-1.0,0.0,
80,2.0,1330.21,0.0299999999999727,3.0,1003.84,326.37,-1.0,0.0,
80,1.0,1337.86,0.0,3.0,1003.84,334.02,-1.0,0.0,
80,1.0,1339.42,0.0,3.0,1003.84,335.58,-1.0,0.0,
80,1.0,1341.88,0.0,3.0,1003.84,338.04,-1.0,0.0,
80,1.0,1370.04,0.0,3.0,1003.84,366.2,-1.0,0.0,
80,1.0,1374.39,0.0,3.0,1003.84,370.55,-1.0,0.0,
80,1.0,1389.1,0.0800000000001546,3.0,1003.84,385.26,-1.0,0.0,
80,1.0,1424.05,0.0,3.0,1003.84,420.21,-1.0,0.0,
80,1.0,1431.55,0.0099999999999909,3.0,1003.84,427.71,-1.0,0.0,
80,1.0,1445.18,0.0,3.0,1003.84,441.34,-1.0,0.0,
80,1.0,1458.48,0.0499999999999545,3.0,1003.84,454.64,-1.0,0.0,
80,1.0,1471.31,0.0,3.0,1003.84,467.47,-1.0,0.0,
80,1.0,1485.58,0.0099999999999909,3.0,1003.84,481.74,-1.0,0.0,
80,1.0,1494.38,0.0099999999999909,3.0,1003.84,490.54,-1.0,0.0,
80,1.0,1500.42,0.0,3.0,1003.84,496.58,-1.0,0.0,
80,1.0,1500.68,0.0,3.0,1003.84,496.84,-1.0,0.0,
80,1.0,1511.69,0.0,3.0,1003.84,507.85,-1.0,0.0,
80,1.0,1514.83,0.0,3.0,1003.84,510.99,-1.0,0.0,
80,1.0,1518.01,0.0,3.0,1003.84,514.17,-1.0,0.0,
