TrialNum,MagNum,AbsTime,Duration,TrialCond,DispTime,TrialTime,Hit,TrialEnd,RatID
202,1.0,3380.47,0.0,3.0,3367.71,12.7599999999998,-1.0,0.0,1.0
204,,,,,3394.11,,,,
204,,,,,3394.11,,,,
207,2.0,3430.71,0.0,3.0,3429.62,1.09000000000015,1.0,0.0,
207,1.0,3433.69,0.0,3.0,3429.62,4.07000000000016,1.0,1.0,1.0
207,1.0,3434.46,0.0099999999997635,3.0,3429.62,4.84000000000015,-1.0,0.0,1.0
210,,,,,3464.89,,,,
210,,,,,3464.89,,,,
212,1.0,3496.51,0.0,3.0,3493.31,3.20000000000027,1.0,0.0,1.0
212,2.0,3497.93,0.0,3.0,3493.31,4.61999999999989,1.0,1.0,
216,,,,,3537.57,,,,
216,,,,,3537.57,,,,
216,,,,,3537.57,,,,
220,2.0,3580.97,0.0,3.0,3579.5,1.4699999999998,1.0,0.0,
220,1.0,3584.12,0.0100000000002183,3.0,3579.5,4.61999999999989,1.0,1.0,1.0
222,,,,,3604.24,,,,
222,,,,,3604.24,,,,
228,2.0,3667.44,0.0,3.0,3666.59,0.849999999999909,1.0,0.0,
228,1.0,3779.55,0.0,3.0,3666.59,112.96,1.0,1.0,1.0
