TrialNum,LeverNum,AbsTime,TrialCond,DispTime,TrialTime,coopTS,coopSucc,Hit,TrialEnd,AnimalID,RatID
1,1,10.79,0,,0.779999999999999,,0,1,0,KL005Y-KL005B,0.0
1,1,11.21,0,,1.2,,0,-1,0,KL005Y-KL005B,0.0
1,1,17.6,0,,7.59,,0,-1,0,KL005Y-KL005B,0.0
2,1,18.9,0,,0.859999999999999,,0,1,0,KL005Y-KL005B,0.0
2,1,19.69,0,,1.65,,0,-1,0,KL005Y-KL005B,0.0
3,1,27.67,0,,0.720000000000002,,0,1,0,KL005Y-KL005B,0.0
3,1,27.93,0,,0.98,,0,-1,0,KL005Y-KL005B,0.0
3,1,32.57,0,,5.62,,0,-1,0,KL005Y-KL005B,0.0
4,1,35.96,0,,0.740000000000002,,0,1,0,KL005Y-KL005B,0.0
4,1,37.65,0,,2.43,,0,-1,0,KL005Y-KL005B,0.0
5,2,43.59,0,,1.18000000000001,,0,1,0,KL005Y-KL005B,1.0
5,1,52.63,0,,10.22,,0,1,1,KL005Y-KL005B,0.0
6,2,55.66,3,58.35,1.31999999999999,56.58,1,1,0,KL005Y-KL005B,1.0
6,1,56.56,3,58.35,2.22,56.58,1,1,1,KL005Y-KL005B,0.0
6,1,56.8,3,58.35,2.45999999999999,56.58,1,-2,0,KL005Y-KL005B,0.0
7,2,69.77,0,,1.19,,0,1,0,KL005Y-KL005B,1.0
7,1,78.89,0,,10.31,,0,1,1,KL005Y-KL005B,0.0
7,1,79.33,0,,10.75,,0,-2,0,KL005Y-KL005B,0.0
8,1,80.09,3,81.35,0.670000000000002,80.13,1,1,0,KL005Y-KL005B,0.0
8,2,80.09,3,81.35,0.670000000000002,80.13,1,1,1,KL005Y-KL005B,1.0
8,2,80.64,3,81.35,1.22,80.13,1,-2,0,KL005Y-KL005B,1.0
9,2,91.28,3,92.83,0.650000000000006,91.36,1,1,0,KL005Y-KL005B,1.0
9,1,91.35,3,92.83,0.719999999999999,91.36,1,1,1,KL005Y-KL005B,0.0
9,2,91.83,3,92.83,1.2,91.36,1,-2,0,KL005Y-KL005B,1.0
10,2,104.29,3,106.01,0.620000000000005,104.39,1,1,0,KL005Y-KL005B,1.0
10,1,104.37,3,106.01,0.700000000000003,104.39,1,1,1,KL005Y-KL005B,0.0
10,1,104.54,3,106.01,0.870000000000005,104.39,1,-2,0,KL005Y-KL005B,0.0
10,2,104.64,3,106.01,0.969999999999999,104.39,1,-2,0,KL005Y-KL005B,1.0
10,2,104.75,3,106.01,1.08,104.39,1,-2,0,KL005Y-KL005B,1.0
11,2,117.76,0,,0.640000000000001,,0,1,0,KL005Y-KL005B,1.0
11,2,118.46,0,,1.33999999999999,,0,-1,0,KL005Y-KL005B,1.0
11,1,120.99,0,,3.86999999999999,,0,1,1,KL005Y-KL005B,0.0
12,1,125.21,0,,0.699999999999989,,0,1,0,KL005Y-KL005B,0.0
12,1,125.93,0,,1.42,,0,-1,0,KL005Y-KL005B,0.0
12,2,126.54,0,,2.03,,0,1,1,KL005Y-KL005B,1.0
12,1,126.76,0,,2.25,,0,-2,0,KL005Y-KL005B,0.0
13,2,133.24,0,,1.08000000000001,,0,1,0,KL005Y-KL005B,1.0
13,2,133.32,0,,1.16,,0,-1,0,KL005Y-KL005B,1.0
13,1,134.8,0,,2.64000000000001,,0,1,1,KL005Y-KL005B,0.0
13,1,138.13,0,,5.97,,0,-2,0,KL005Y-KL005B,0.0
14,2,140.29,0,,0.699999999999989,,0,1,0,KL005Y-KL005B,1.0
14,2,140.77,0,,1.18000000000001,,0,-1,0,KL005Y-KL005B,1.0
15,2,149.41,0,,0.669999999999987,,0,1,0,KL005Y-KL005B,1.0
15,2,149.71,0,,0.969999999999999,,0,-1,0,KL005Y-KL005B,1.0
15,2,149.83,0,,1.09,,0,-1,0,KL005Y-KL005B,1.0
15,1,150.65,0,,1.91,,0,1,1,KL005Y-KL005B,0.0
16,1,158.84,0,,0.680000000000007,,0,1,0,KL005Y-KL005B,1.0
16,1,159.7,0,,1.53999999999999,,0,-1,0,KL005Y-KL005B,0.0
17,2,165.98,0,,1.09,,0,1,0,KL005Y-KL005B,1.0
17,2,166.73,0,,1.84,,0,-1,0,KL005Y-KL005B,1.0
18,2,175.86,0,,0.630000000000024,,0,1,0,KL005Y-KL005B,1.0
19,2,185.63,0,,1.31999999999999,,0,1,0,KL005Y-KL005B,0.0
19,2,186.23,0,,1.91999999999999,,0,-1,0,KL005Y-KL005B,0.0
19,2,186.6,0,,2.28999999999999,,0,-1,0,KL005Y-KL005B,0.0
20,1,193.68,0,,0.700000000000017,,0,1,0,KL005Y-KL005B,0.0
20,1,201.79,0,,8.81,,0,-1,0,KL005Y-KL005B,0.0
21,2,203.38,0,,0.650000000000006,,0,1,0,KL005Y-KL005B,1.0
21,2,204.52,0,,1.79000000000002,,0,-1,0,KL005Y-KL005B,1.0
22,2,213.06,0,,3.53,,0,1,0,KL005Y-KL005B,1.0
