rat0_x,rat0_y,rat1_x,rat1_y
1280.4217529296875,612.54638671875,992.4534912109375,208.59901428222656
1280.5770263671875,610.413818359375,1018.5699462890625,208.4150390625
1280.4110107421875,608.4293823242188,1042.6553955078125,212.45370483398438
1282.393798828125,606.5340576171875,1066.5477294921875,214.49220275878906
1280.4466552734375,604.6045532226562,1094.43896484375,220.3797607421875
1272.470703125,598.4764404296875,1122.5377197265625,224.67042541503906
1254.402099609375,596.4622802734375,1148.468505859375,226.5688934326172
1240.5819091796875,604.4754028320312,1166.5224609375,226.55760192871094
1226.5108642578125,600.62548828125,1186.4669189453125,224.56088256835938
1204.5419921875,598.3928833007812,1200.391845703125,222.6088409423828
1174.5296630859375,594.4181518554688,1214.640625,224.3837432861328
1148.521484375,582.5068969726562,1220.4122314453125,224.3732147216797
1118.4991455078125,576.568603515625,1228.459716796875,220.711669921875
1094.654541015625,566.539306640625,1230.476318359375,222.41127014160156
1072.439208984375,554.6004028320312,1234.4139404296875,224.5290985107422
1048.5965576171875,540.55517578125,1236.6009521484375,222.54666137695312
1016.4508666992188,536.5178833007812,1236.4840087890625,222.4324493408203
982.4892578125,530.45263671875,1236.522216796875,220.41835021972656
950.5042114257812,522.456787109375,1236.67578125,222.39146423339844
918.6586303710938,512.5482177734375,1238.615478515625,222.377197265625
894.2985229492188,506.43548583984375,1238.5955810546875,224.3671875
878.3623657226562,502.3934326171875,1238.57763671875,226.39419555664062
850.6061401367188,496.56884765625,1238.5863037109375,226.3557586669922
828.4564208984375,490.5611572265625,1236.3797607421875,224.3625946044922
802.4301147460938,488.44085693359375,1236.60400390625,224.5028076171875
772.564453125,486.5145263671875,1238.5926513671875,224.4966583251953
744.3499755859375,484.51043701171875,1234.6527099609375,220.4491424560547
716.3961791992188,488.67437744140625,1234.4169921875,222.5951385498047
688.601806640625,494.63330078125,1230.5374755859375,214.4097900390625
662.4170532226562,498.40252685546875,1224.427490234375,200.50973510742188
628.522705078125,506.4664306640625,1212.6295166015625,188.3829803466797
590.373046875,510.60467529296875,1194.4678955078125,170.37095642089844
552.6033935546875,514.4436645507812,1176.4345703125,152.62368774414062
512.5093383789062,516.484375,1152.5595703125,134.46826171875
478.5369873046875,514.6473388671875,1128.4271240234375,122.406494140625
444.6560363769531,512.47119140625,1106.38818359375,116.38681030273438
410.58209228515625,508.5166320800781,1096.6077880859375,104.44975280761719
374.62420654296875,498.69671630859375,1086.6268310546875,104.3902816772461
340.50128173828125,490.57501220703125,1078.7108154296875,98.43891906738281
312.58721923828125,486.4708557128906,1076.5843505859375,100.32635498046875
284.56341552734375,478.6492919921875,1076.734375,100.38185119628906
258.4061279296875,472.532470703125,1076.6907958984375,100.39933013916016
236.3973388671875,466.4804382324219,1076.4910888671875,100.389892578125
216.60011291503906,458.588623046875,1083.2239813338554,101.37995991255416
198.56454467773438,454.590087890625,1080.6572265625,102.523193359375
180.560546875,450.4896240234375,1086.4559326171875,102.43507385253906
166.46206665039062,444.4775085449219,1094.4835205078125,102.38360595703125
152.57708740234375,444.5395812988281,1098.7027587890625,102.47380828857422
148.52145385742188,446.341796875,1100.5220947265625,104.42545318603516
146.4208221435547,446.333984375,1106.314697265625,102.45869445800781
144.57223510742188,444.67254638671875,1104.5128173828125,100.62427520751953
142.63192749023438,438.438720703125,1104.28759765625,100.34477996826172
134.6854248046875,436.5637512207031,1106.630859375,102.53089904785156
136.58908081054688,434.5550842285156,1108.2945556640625,102.61469268798828
134.48318481445312,434.5553283691406,1104.4227294921875,104.37410736083984
134.43658447265625,434.53277587890625,1088.691162109375,106.51896667480469
132.62991333007812,432.53643798828125,1072.44091796875,108.41192626953125
132.54824829101562,434.5418701171875,1052.49365234375,116.46473693847656
134.55352783203125,432.52435302734375,1030.6260986328125,124.53227233886719
