vid,session,single/multi,test/train,pred,color pair,initial nan,vel nan,correct,final nan,levers,mags,trial type,familiarity,fiber pho,dividers
092524_Cam1_TrNum12_Coop_KL005Y-KL003G,092524_FiberPho_KL005Y-KL003_2X_TimeOut,multi,test,True,KL005Y-KL003G,0.2126127317447303,0.2336198460765385,True,0.011470207082595,True,True,coop,UF,True,transparent
092524_Cam1_TrNum8_Coop_KL005Y-KL006R,092524_FiberPho_KL005Y-KL003_2X_TimeOut,multi,test,True,KL005Y-KL006R,0.2209708632015045,0.276840469895609,True,0.0044481997328899,True,True,coop,UF,True,transparent
092524_Cam2_TrNum14_Coop_KL006G-KL002Y,092524_FiberPho_KL006G-KL002_2X_TimeOut,multi,test,True,KL006G-KL002Y,0.1395004970178926,0.1448931411530815,True,0.0023142395626242,True,True,coop,UF,True,transparent
092624_Cam2_TrNum14_Coop_KL002B-KL006R,092624_FiberPho_KL002B-KL006_2X_TimeOut,multi,test,True,KL002B-KL006R,0.1184537224492914,0.1213262538676038,True,0.0018335306925398,True,True,coop,UF,True,transparent
092624_Cam1_TrNum12_Coop_KL003B-KL001Y,092624_FiberPho_KL003B-KL005_2X_TimeOut,multi,test,True,KL003B-KL001Y,0.1832164642836782,0.2040704634855481,True,0.0023487828516048,True,True,coop,UF,True,transparent
092624_Cam1_TrNum10_Coop_KL003B-KL005Y,092624_FiberPho_KL003B-KL005_2X_TimeOut,multi,test,True,KL003B-KL005Y,0.0688363208933294,0.0795278675678323,True,0.0009770790478989,True,True,coop,UF,True,transparent
092724_Cam2_TrNum11_Coop_KL007Y-KL003G,092724_FiberPho_KL007Y_KL003_TimeOut,multi,test,True,KL007Y-KL003G,0.1989557972190661,0.2226316074230374,True,0.002334577720067,True,True,coop,UF,True,transparent
092724_Cam2_TrNum15_Coop_KL007Y-KL003B,092724_FiberPho_KL007Y_KL003_TimeOut,multi,test,True,KL007Y-KL003B,0.0228269181748661,0.0252740249808819,True,1.5931684934998726e-05,True,True,coop,UF,True,transparent
092724_Cam1_TrNum9_Coop_KL008G-KL006R,092724_FiberPho_KL008G_KL002_TimeOut,multi,test,True,KL008G-KL006R,0.1400374591535825,0.1428827608193193,True,0.0038515182912249,True,True,coop,UF,True,transparent
092724_Cam1_TrNum13_Coop_KL008G-KL002Y,092724_FiberPho_KL008G_KL002_TimeOut,multi,test,True,KL008G-KL002Y,0.2061024894924022,0.2133958400689729,True,0.0060593813988576,True,True,coop,UF,True,transparent
093024_Cam2_TrNum13_Coop_KL004G-KL001Y,093024_FiberPho_KL004G-KL001_TimeOut,multi,test,True,KL004G-KL001Y,0.1840930178612851,0.2122941312920436,True,0.0025110183252145,True,True,coop,UF,True,transparent
093024_Cam1_TrNum9_Coop_KL007Y-KL003G,093024_FiberPho_KL007Y_KL003_2X_TimeOut,multi,test,True,KL007Y-KL003G,0.1204972444889779,0.1329471442885771,True,0.001255636272545,True,True,coop,UF,True,transparent
093024_Cam1_TrNum14_Coop_KL007Y-KL003B,093024_FiberPho_KL007Y_KL003_2X_TimeOut,multi,test,True,KL007Y-KL003B,0.0602576950608446,0.0678740157480315,True,0.0002397995705082,True,True,coop,UF,True,transparent
100124_Cam2_TrNum9_Coop_KL004G-KL001Y,100124_FiberPho_KL004G-KL001_2X_TimeOut,multi,test,True,KL004G-KL001Y,0.2217344880768774,0.2506544864950369,True,0.0055186459445564,True,True,coop,UF,True,transparent
100124_Cam1_TrNum13_Coop_KL008G-KL002Y,100124_FiberPho_KL008G_KL002_2X_TimeOut,multi,test,True,KL008G-KL002Y,0.2304018237249031,0.241264522508171,True,0.0057554450822598,True,True,coop,UF,True,transparent
100224_Cam2_TrNum10_Coop_KL002Y-KL003B,100224_FiberPho_KL002Y-KL003_TimeOut,multi,test,True,KL002Y-KL003B,0.0386741154562383,0.0403054003724394,True,0.0003351955307262,True,True,coop,UF,True,transparent
