SessionID,Date,RatPair,Familiarity,BarrierTransparency,FPS,EventType,AbsTime,TrialTime,Length_frames,RatID,Location_Rat0,Location_Rat1,X_Coord_Rat0,Y_Coord_Rat0,X_Coord_Rat1,Y_Coord_Rat1,Avg_InterRat_Distance,Avg_Gazing_±5s,Avg_Interactions_±5s,coopSucc,Hit
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,823.46,1.84000000000003,1,1.0,mag_bottom,lev_top,1150.5633544921875,420.361572265625,176.41470336914062,228.33958435058594,992.8937699108072,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,826.03,38.47,0,0.0,mag_top,lev_top,1216.350830078125,212.3577117919922,176.59622192382812,208.53919982910156,1039.7616198974197,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,832.24,3.21000000000004,1,0.0,lev_bottom,mid,200.4187469482422,440.5357971191406,546.3001795675234,190.59399944331184,426.73746924331743,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,841.74,1.25,1,1.0,mid,lev_bottom,788.6831665039062,460.36260986328125,172.30162048339844,470.479248046875,616.4645623576178,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,841.96,1.47000000000003,1,1.0,mid,lev_bottom,784.6161499023438,460.50274658203125,178.39889526367188,456.58935546875,606.2298858120192,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,842.35,1.86000000000001,1,1.0,mid,lev_bottom,820.3980102539062,440.527099609375,176.42784118652344,456.626953125,644.1713932890052,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,842.66,2.16999999999996,1,1.0,mid,lev_bottom,860.3456420898438,378.37274169921875,192.4266815185547,448.6661682128906,671.6077007462497,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,843.03,2.53999999999996,1,1.0,mid,lev_bottom,858.52392578125,368.55908203125,184.62034606933594,436.59832763671875,677.3295901487646,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,interaction,848.5183058165871,,4,,mag_top,mag_top,1072.3990478515625,168.47653198242188,1071.8163979723652,176.1347691343137,7.6803695976394835,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,850.61,63.0500000000001,0,1.0,mid,mag_top,550.5055321683383,118.82307079711097,1216.441650390625,216.6269073486328,673.0798645013564,0.0,0.013333333333333334,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,853.21,3.22000000000003,1,1.0,lev_bottom,lev_top,188.41041564941406,458.448486328125,172.52859497070312,204.5545196533203,254.39020921005894,0.0,0.013333333333333334,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,853.37,3.38,1,0.0,lev_bottom,lev_top,188.5410614013672,444.51483154296875,176.47642517089844,200.57037353515625,244.24261307171386,0.0,0.013333333333333334,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,856.74,1.27999999999997,0,0.0,mag_bottom,mag_top,1214.45361328125,444.61212158203125,1234.3692626953125,210.61386108398438,234.8442441442746,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,866.7,0.75,1,1.0,mid,lev_top,774.501220703125,284.4785461425781,186.69520568847656,180.388671875,596.9510978400504,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,866.85,0.899999999999977,1,1.0,mid,lev_top,776.373046875,288.4268798828125,190.6958770751953,180.52426147460938,595.5339807971125,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,867.39,1.43999999999994,1,1.0,mid,lev_top,744.6265869140625,228.52932739257812,176.6370086669922,212.433837890625,568.2175866510929,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,867.54,1.58999999999992,1,1.0,mid,lev_top,724.4456176757812,212.6686553955078,176.58900451660156,216.52418518066406,547.8701795974766,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,871.28,15.8199999999999,0,1.0,lev_bottom,mag_top,194.2417755126953,476.6214599609375,1212.597412109375,208.58807373046875,1053.0385077110905,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,879.44,1.99000000000001,1,1.0,lev_bottom,lev_top,188.62461853027344,428.62384033203125,176.56036376953125,212.37884521484375,216.58126455481909,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,879.93,2.4799999999999,1,1.0,lev_bottom,lev_top,186.4573516845703,430.47784423828125,172.52330017089844,220.46072387695312,210.47885555668114,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,880.27,2.81999999999994,1,1.0,lev_bottom,lev_top,190.50527954101562,438.494873046875,172.62124633789062,226.34149169921875,212.90583801496504,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,880.5,3.04999999999995,1,0.0,lev_bottom,lev_top,192.52210998535156,448.43353271484375,180.42047119140625,212.4703826904297,236.27326939572166,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,890.48,1.19000000000005,1,1.0,mid,lev_top,850.5740966796875,320.28839111328125,176.57415771484375,212.36236572265625,682.5862177639034,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,890.88,1.59000000000003,1,1.0,mid,lev_top,854.5228271484375,316.2694091796875,172.50001525878906,230.4322509765625,687.4031813035572,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,897.66,42.1999999999999,0,1.0,lev_top,mag_top,200.3383331298828,168.56158447265625,1212.52392578125,208.64231872558594,1012.9788444134722,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,902.14,1.30999999999995,1,0.0,lev_bottom,mag_top,178.6136474609375,516.5122680664062,1236.3099365234375,200.5811004638672,1103.8722492024551,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,911.77,2.38,1,0.0,lev_bottom,lev_top,188.56387329101562,456.448974609375,168.46286010742188,212.5049285888672,244.77080773626304,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,912.85,3.46000000000004,1,1.0,lev_bottom,lev_top,198.59584045410156,452.3788146972656,170.6973419189453,210.6119842529297,243.371170280328,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,919.74,64.28,0,1.0,lev_bottom,mag_bottom,188.34878540039062,436.45855712890625,1210.51513671875,436.6383361816406,1022.1663671281674,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,923.55,68.0899999999999,0,1.0,lev_bottom,mag_top,188.52685546875,440.51513671875,1212.4588623046875,212.5907440185547,1048.9929853963863,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,923.68,0.8599999999999,1,0.0,lev_bottom,mag_top,184.503173828125,446.45831298828125,1220.513916015625,212.62098693847656,1062.072574253764,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,935.73,1.30000000000007,1,0.0,lev_bottom,lev_top,175.949370214084,442.63460542861424,184.597900390625,168.5642547607422,274.20677269065567,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,936.5,2.07000000000005,1,1.0,lev_bottom,lev_top,199.10405425381487,447.06702009650564,176.41348266601562,224.55943298339844,223.66154868881247,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,938.89,0.789999999999964,0,1.0,mag_bottom,mag_top,1082.554931640625,440.65997314453125,1220.367431640625,208.5903778076172,269.90476512297636,0.006666666666666667,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,939.28,1.17999999999995,0,0.0,mag_bottom,mag_top,1212.498779296875,444.62249755859375,1236.5111083984375,212.51852416992188,233.34276592963204,0.006666666666666667,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,940.33,2.23000000000002,0,0.0,mag_bottom,mag_top,1216.6058349609375,440.62091064453125,1226.56298828125,204.5682373046875,236.262585893601,0.006666666666666667,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,gaze,943.749952568551,,4,0.0,mag_bottom,mag_top,1208.5718994140625,398.4837646484375,1176.4202880859375,200.29246520996094,200.7822633703154,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,949.13,1.34000000000003,1,1.0,mid,lev_top,830.6918334960938,368.3785400390625,180.46937561035156,216.60218811035156,667.7015094664409,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,950.02,2.23000000000002,1,1.0,mid,lev_top,862.427001953125,276.56463623046875,172.54241943359375,220.52976989746094,692.1565165792388,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,957.22,0.639999999999986,1,0.0,lev_bottom,mid,190.4334716796875,474.598388671875,692.3462524414062,376.51287841796875,511.4070852205025,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,957.4,0.819999999999936,1,0.0,lev_bottom,mid,190.55673217773438,482.391357421875,888.5477294921875,408.3797912597656,701.9039423295707,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,957.84,1.25999999999999,1,0.0,lev_bottom,mag_bottom,184.43475341796875,512.3828125,1194.450439453125,444.62017822265625,1012.286254298295,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,958.54,1.95999999999992,1,0.0,lev_bottom,mid,200.65858459472656,514.506103515625,958.440185546875,372.4846496582031,770.9753874783403,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,958.8,2.21999999999991,1,0.0,lev_bottom,mid,200.56466674804688,496.4605712890625,792.4767456054688,284.521728515625,628.7113663466398,0.0,0.0,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,967.62,0.649999999999977,1,,lev_bottom,mid,190.55982971191406,460.3562927246094,392.6168518066406,260.4078674316406,284.2646881955737,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,968.33,1.36000000000001,1,1.0,lev_bottom,lev_top,190.6832275390625,440.48260498046875,172.50547790527344,220.42922973632812,220.80289522125221,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,971.19,1.2600000000001,0,0.0,mag_bottom,mag_top,1216.40185546875,442.5992736816406,1208.652099609375,216.50726318359375,226.22479069927076,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,971.25,1.32000000000005,0,1.0,mag_bottom,mag_top,1220.3626708984375,446.360107421875,1230.3963623046875,208.58644104003906,237.9852755695118,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,980.93,0.870000000000005,1,0.0,lev_bottom,lev_top,188.43484497070312,456.6485900878906,200.53192138671875,192.4424591064453,264.4829274376695,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,981.34,1.28000000000009,1,1.0,lev_bottom,lev_top,186.4295196533203,456.37811279296875,180.3556671142578,220.63507080078125,235.82127455426186,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,981.66,1.60000000000002,1,0.0,lev_bottom,lev_top,168.64816284179688,450.477294921875,184.49276733398438,212.42044067382812,238.58356470215983,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,983.66,1.13999999999999,0,1.0,mag_bottom,mag_top,1132.373046875,436.4866943359375,1218.5294189453125,222.51541137695312,230.66562461587526,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,983.9,1.38,0,0.0,mag_bottom,mag_top,1216.389892578125,442.363525390625,1228.3602294921875,210.55081176757812,232.12156979289304,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,992.86,1.45000000000005,1,1.0,lev_bottom,lev_top,188.6455841064453,500.42266845703125,180.40151977539062,208.61627197265625,291.9228282027475,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,992.94,1.53000000000009,1,0.0,lev_bottom,lev_top,184.6046905517578,498.52642822265625,172.63668823242188,212.3810272216797,286.39557188183846,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,993.08,1.67000000000007,1,1.0,lev_bottom,lev_top,184.4235382080078,500.49365234375,176.42518615722656,212.48460388183594,288.12008890645825,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1005.78,0.740000000000009,1,1.0,lev_bottom,lev_top,192.64552307128906,470.60528564453125,190.45545959472656,180.51022338867188,290.10332904546664,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1005.79,0.75,1,0.0,lev_bottom,lev_top,196.49560546875,474.4620361328125,190.70355224609375,180.3639678955078,294.15509790151253,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1006.04,1.0,1,1.0,lev_bottom,lev_top,204.443359375,484.3642883300781,200.62525939941406,180.5106658935547,303.87760982872845,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1006.32,1.28000000000009,1,1.0,lev_bottom,lev_top,204.55543518066406,490.6398620605469,202.4351348876953,184.44337463378906,306.20382849634166,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1006.38,1.34000000000003,1,0.0,lev_bottom,lev_top,202.49856567382812,490.53997802734375,204.39463806152344,184.4459686279297,306.099881869804,0.0,0.0,1.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,1008.03,0.139999999999986,0,1.0,mid,mag_top,374.48321533203125,440.6181640625,1218.7191162109375,218.66452026367188,872.9247827438487,0.0,0.006666666666666667,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,1009.28,1.38999999999999,0,0.0,mag_bottom,mag_top,1222.4105224609375,444.5133056640625,1224.5892333984375,220.3680877685547,224.1558062749521,0.0016666666666666668,0.08333333333333333,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,interaction,1012.9487270372513,,21,,mid,mid,1024.580322265625,468.65972900390625,992.0273896358417,359.6273967788508,113.78814917746958,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,gaze,1013.615381897258,,1,0.0,mid,mid,954.4815673828125,268.28460693359375,1038.9103264197802,414.95032683534095,169.23075591280715,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,interaction,1013.9820420702617,,4,,mid,mag_bottom,960.4156494140625,268.5623779296875,1064.6959417778057,445.37793833851276,205.27572135582597,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1018.1,0.800000000000068,1,0.0,lev_bottom,mag_top,194.40460205078125,482.54852294921875,1220.442626953125,218.52499389648438,1059.4632850830474,0.0016666666666666668,0.1,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1018.54,1.24000000000001,1,0.0,lev_bottom,mag_top,192.01651812590646,505.2953331917998,1220.568115234375,214.4155731201172,1068.8916796073122,0.0016666666666666668,0.056666666666666664,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,interaction,1022.6818879933497,,9,,lev_top,lev_top,316.4908752441406,136.3813018798828,230.4588060008229,145.71066392130595,86.53643125520581,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,gaze,1023.981864970363,,4,0.0,lev_top,lev_top,316.24565278912,130.49272385512612,232.34579124073343,156.14150680946693,87.73281504019646,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,gaze,1024.481856115368,,16,0.0,lev_top,lev_top,320.54742431640625,132.33804321289062,233.07155481433966,160.1533694756975,91.79172141456428,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1027.97,0.819999999999936,1,0.0,lev_bottom,lev_top,196.4817352294922,442.5342712402344,196.47340393066406,200.43955993652344,242.09471144706504,0.03333333333333333,0.0033333333333333335,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1028.06,0.909999999999854,1,1.0,lev_bottom,lev_top,206.32296752929688,452.48138427734375,200.57394409179688,200.58168029785156,251.9652994668923,0.03333333333333333,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,1030.33,0.240000000000009,0,1.0,mid,mag_top,904.629638671875,452.46875,1222.7353515625,218.52809143066406,394.8664031106057,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,1031.03,0.940000000000055,0,0.0,mag_bottom,mag_top,1222.52001953125,444.4774169921875,1234.4151611328125,208.6848907470703,236.09237562186436,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,1031.28,1.19000000000005,0,0.0,mag_bottom,mag_top,1218.5509033203125,436.6454162597656,1228.5941162109375,200.53408813476562,236.32483025301812,0.0,0.0,,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,interaction,1036.7149727964918,,6,,mid,mid,964.66357421875,390.4637451171875,908.4080810546875,268.51654052734375,134.29743563601315,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1039.9,0.710000000000036,1,0.0,lev_bottom,lev_top,200.421875,472.38909912109375,180.5658721923828,180.58987426757812,292.4740133287207,0.0,0.02,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1040.33,1.13999999999987,1,0.0,lev_bottom,lev_top,192.37713623046875,494.33642578125,176.46444702148438,216.4402618408203,278.3513815497741,0.0,0.02,0.0,-1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1041.09,1.89999999999986,1,1.0,lev_bottom,lev_top,204.36611938476562,496.5443115234375,168.62498474121094,220.43658447265625,278.4113963952579,0.0,0.02,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1041.46,2.26999999999998,1,0.0,lev_bottom,lev_top,196.62664794921875,496.48046875,188.4224090576172,204.4959716796875,292.09973650312287,0.0,0.02,0.0,-2.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1050.01,0.660000000000082,1,0.0,lev_bottom,lev_top,192.7189204794505,450.1459681740378,186.53457641601562,188.51910400390625,261.69994682267594,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1050.05,0.700000000000045,1,1.0,lev_bottom,lev_top,194.61427307128906,450.5262145996094,194.48361206054688,188.61312866210938,261.9131185290343,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,1052.43,0.789999999999964,0,1.0,mid,mag_top,986.38525390625,436.60870361328125,1224.3026123046875,214.6958465576172,325.34594749880955,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,1053.36,1.7199999999998,0,0.0,mag_bottom,mag_top,1216.3831787109375,436.6452941894531,1224.4307861328125,214.4715118408203,222.31948530957487,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1059.95,0.779999999999973,1,0.0,lev_bottom,mag_top,196.4080352783203,460.37738037109375,1216.6270751953125,204.55943298339844,1051.8030764429257,0.0,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1069.59,0.689999999999827,1,0.0,lev_bottom,lev_top,188.4351348876953,452.46527099609375,192.43902587890625,200.41168212890625,252.08538792222504,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1070.33,1.42999999999984,1,1.0,lev_bottom,lev_top,189.8197252578084,437.9531525535644,180.50099182128906,216.3424072265625,221.80658519811848,0.0,0.0,1.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,1073.4,1.88000000000011,0,1.0,mid,mag_top,492.42547607421875,416.3359375,1224.2940673828125,212.57669067382812,759.7035379746459,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,magEntry,1074.99,3.47000000000003,0,0.0,mag_bottom,mag_top,1220.5296630859375,436.4408264160156,1188.5787353515625,200.6080322265625,237.9873286506914,0.0,0.0,,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,gaze,1080.6475280709365,,5,1.0,lev_bottom,lev_top,188.58462524414062,472.52484130859375,188.32598876953125,224.53335571289062,247.99162046486535,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,levPress,1084.71,1.21000000000004,1,0.0,lev_bottom,mid,186.65964566027407,499.7092225139665,696.7024536132812,212.577392578125,585.3104763344777,0.008333333333333333,0.0,0.0,1.0
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,gaze,1090.5806854850368,,6,0.0,mid,mid,850.5355834960938,404.3936767578125,936.5452880859375,260.3751525878906,167.74684672957213,,,,
050124_KL005_TimeOut_Opaque_TrNum6,2024-05-01,KL005B-KL005Y,Training Partner,opaque,30.000531309105877,interaction,1090.6140182280374,,6,,mid,mid,850.6369018554688,404.42236328125,936.4825439453125,256.57305908203125,170.96458995362366,,,,
