session_id,trial_number,date,rat_pair,familiarity,barrier_transparency,time_begin,time_first_press,time_coop_or_last_press,time_first_mag_entry,time_trial_end,all_time_sections_valid,successes_in_row,success,trial_frames,lever_press_exists,percent_gazing_original,percent_gazing,percent_interacting,percent_gazing_lev,percent_gazing_mag,percent_interacting_lev,percent_interacting_mag,time_wait_before_cue_both,time_wait_before_cue_rat0,time_wait_before_cue_rat1,distance_vs_wait_valid,time_wait_to_press_one,dist_furthest_from_lever,avg_horizontal_distance,avg_distance
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,63,2024-05-14,EB021R-EB023B,Training Partner,transparent,666.49,668.52,669.72,,,False,0.0,0,359,True,0.0,0.0,0.0,0.0,0.0,0.10167130919220056,0.037604456824512536,0.0,0.0,0.0,False,,1069.9221595000024,579.8565776686814,647.8879298403787
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,64,2024-05-14,EB021R-EB023B,Training Partner,transparent,678.47,679.08,679.96,,,False,0.0,0,212,True,0.0,0.0,0.0,0.0,0.0,0.2240566037735849,0.13679245283018868,1.3999744760638297,54.0,42.0,True,0.6100000000000136,117.59926748565506,424.8769205201347,547.9901365785144
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,65,2024-05-14,EB021R-EB023B,Training Partner,transparent,685.53,686.37,687.69,,,False,0.0,0,257,True,0.0,0.0,0.0,0.0,0.0,0.06031128404669261,0.0,0.0,0.0,0.0,False,,1089.7255419143464,530.3743994209235,602.6061930670412
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,66,2024-05-14,EB021R-EB023B,Training Partner,transparent,694.12,694.84,695.96,,,False,0.0,0,207,True,0.0,0.0,0.0,0.0,0.0,0.2632850241545894,0.01932367149758454,0.0,0.0,27.0,True,0.7200000000000273,1057.6446630144976,778.9414059182872,781.666594576586
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,67,2024-05-14,EB021R-EB023B,Training Partner,transparent,700.99,701.7,703.29,,,False,0.0,0,280,True,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,85.0,True,0.7100000000000364,402.4276294065075,375.3056018011911,501.31485210132024
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,68,2024-05-14,EB021R-EB023B,Training Partner,transparent,710.35,711.15,711.78,715.95,,True,1.0,1,387,True,0.12919896640826875,0.12919896640826875,0.0,0.0,0.0,0.1434108527131783,0.31007751937984496,1.3666417504432624,41.0,87.0,True,0.7999999999999545,288.1212999875423,442.1729654908488,559.5363872335914
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,69,2024-05-14,EB021R-EB023B,Training Partner,transparent,723.23,723.88,725.65,,,False,0.0,0,213,True,0.0,0.0,0.0,0.002347417840375587,0.0,0.19483568075117372,0.08215962441314555,0.0,0.0,108.0,True,0.6499999999999773,1133.8524611142998,693.5238838733083,782.0810541865671
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,70,2024-05-14,EB021R-EB023B,Training Partner,transparent,730.33,731.1,732.56,,,False,0.0,0,225,True,0.0,0.0,0.0,0.0,0.008888888888888889,0.12666666666666668,0.1,0.0,0.0,321.0,True,0.7699999999999818,1087.4315824041325,235.92050774468316,446.3565943060268
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,71,2024-05-14,EB021R-EB023B,Training Partner,transparent,737.85,738.55,739.84,,,False,0.0,0,236,True,0.0,0.0,0.0,0.0,0.0,0.0635593220338983,0.0,0.0,0.0,0.0,False,0.6999999999999318,1089.6175237577538,702.7237304829993,761.4022356070054
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,72,2024-05-14,EB021R-EB023B,Training Partner,transparent,745.7,746.34,747.73,,,False,0.0,0,234,True,0.0,0.0,0.0,0.0,0.0,0.1581196581196581,0.1282051282051282,0.0,0.0,129.0,True,0.6399999999999864,670.7462841996797,487.8522332998422,583.2449023988607
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,73,2024-05-14,EB021R-EB023B,Training Partner,transparent,753.49,754.32,755.56,,,False,0.0,0,281,True,4.270462633451958,0.8896797153024912,20.99644128113879,0.0,0.0,0.10498220640569395,0.0,0.0,0.0,28.0,True,0.8300000000000409,803.9742451798937,386.5414441490364,415.71009835630684
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,74,2024-05-14,EB021R-EB023B,Training Partner,transparent,762.87,769.67,770.94,,,False,0.0,0,485,True,2.3711340206185567,0.30927835051546393,2.88659793814433,0.0,0.0,0.07938144329896907,0.0,0.0,0.0,0.0,False,,569.6158543183303,245.3383424751619,316.56936981469516
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,75,2024-05-14,EB021R-EB023B,Training Partner,transparent,779.02,784.22,784.22,,,False,0.0,0,343,True,2.9154518950437316,0.43731778425655976,7.580174927113703,0.0,0.0,0.06268221574344024,0.0,0.0,0.0,0.0,False,,472.54428893759683,515.6228778945596,547.0201929747423
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,76,2024-05-14,EB021R-EB023B,Training Partner,transparent,790.47,795.76,795.98,,,False,0.0,0,427,True,0.234192037470726,0.234192037470726,0.0,0.0,0.0,0.04332552693208431,0.0351288056206089,0.0,0.0,0.0,False,,928.617967598638,624.9887442558642,649.1400537138046
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,77,2024-05-14,EB021R-EB023B,Training Partner,transparent,804.71,805.37,805.76,808.32,,True,1.0,1,353,True,0.0,0.0,0.0,0.00141643059490085,0.0,0.14589235127478753,0.07507082152974505,0.36665998182624115,11.0,172.0,True,0.6599999999999682,131.60158792845715,139.28086783865695,331.49754699081114
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,78,2024-05-14,EB021R-EB023B,Training Partner,transparent,816.48,817.13,818.54,,,False,0.0,0,231,True,0.0,0.0,0.0,0.004329004329004329,0.004329004329004329,0.3246753246753247,0.10822510822510822,0.0,0.0,27.0,True,0.6499999999999773,808.8256040294546,546.9079248998072,654.9878286906621
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,79,2024-05-14,EB021R-EB023B,Training Partner,transparent,824.18,824.8,825.61,,,False,0.0,0,311,True,0.0,0.0,0.0,0.024115755627009645,0.022508038585209004,0.11736334405144695,0.09646302250803858,0.0,0.0,63.0,True,0.6200000000000045,1138.07363405972,875.0082367041487,901.8605222446611
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,80,2024-05-14,EB021R-EB023B,Training Partner,transparent,834.55,835.3,836.3,,,False,0.0,0,243,True,0.0,0.0,0.0,0.0,0.0,0.19753086419753085,0.0,0.0,0.0,99.0,True,0.75,813.8320425886641,447.38207700124985,507.7204248370632
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,81,2024-05-14,EB021R-EB023B,Training Partner,transparent,842.65,843.3,844.2,,,False,0.0,0,288,True,6.770833333333333,6.770833333333333,0.0,0.024305555555555556,0.0,0.2829861111111111,0.0,0.0,0.0,57.0,True,0.6499999999999773,523.7878337200627,572.699474758572,611.3072576813395
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,82,2024-05-14,EB021R-EB023B,Training Partner,transparent,852.25,852.91,853.89,,,False,0.0,0,346,True,1.8786127167630058,1.8786127167630058,3.7572254335260116,0.0072254335260115606,0.0072254335260115606,0.15606936416184972,0.010115606936416185,0.0,0.0,345.0,True,0.6599999999999682,447.27550488340677,242.5465556238428,378.73813220577284
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,83,2024-05-14,EB021R-EB023B,Training Partner,transparent,863.76,864.43,865.3,,,False,0.0,0,300,True,0.0,0.0,0.0,0.008333333333333333,0.0,0.10833333333333334,0.02666666666666667,0.0,0.0,37.0,True,0.6699999999999591,805.9829095367758,657.4451765950521,704.4959909159007
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,84,2024-05-14,EB021R-EB023B,Training Partner,transparent,873.78,875.25,875.27,877.85,,True,1.0,1,381,True,2.8871391076115485,2.8871391076115485,0.0,0.0,0.0013123359580052493,0.12992125984251968,0.01968503937007874,0.5666563355496453,17.0,337.0,True,1.4700000000000273,229.2116878656288,180.88058242216465,338.7196310632855
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,85,2024-05-14,EB021R-EB023B,Training Partner,transparent,886.48,887.98,888.89,,,False,0.0,0,359,True,0.0,0.0,0.0,0.001392757660167131,0.002785515320334262,0.16434540389972144,0.08774373259052924,0.0,0.0,0.0,False,,991.4108602889463,552.4288937454436,630.5370079735605
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,86,2024-05-14,EB021R-EB023B,Training Partner,transparent,898.43,899.12,900.21,,,False,0.0,0,259,True,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,105.0,True,0.6900000000000546,566.0851122338332,177.19065756453347,348.3668549869242
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,87,2024-05-14,EB021R-EB023B,Training Partner,transparent,907.07,907.73,908.74,,,False,0.0,0,285,True,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.0,0.0,0.0,67.0,True,0.6599999999999682,695.6916537352691,654.4900346187123,681.3091078551919
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,88,2024-05-14,EB021R-EB023B,Training Partner,transparent,916.58,917.28,918.79,,,False,0.0,0,341,True,0.5865102639296188,0.5865102639296188,0.0,0.0,0.0,0.1627565982404692,0.02785923753665689,0.0,0.0,7.0,True,0.6999999999999318,841.4795747424831,488.77072501532143,592.9322299463413
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,89,2024-05-14,EB021R-EB023B,Training Partner,transparent,927.93,928.91,929.78,,,False,1.0,1,367,True,2.452316076294278,2.452316076294278,0.0,0.0,0.0,0.12670299727520437,0.017711171662125342,0.0,0.0,0.0,False,,410.4377146451782,151.34492783715353,312.193299592878
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,90,2024-05-14,EB021R-EB023B,Training Partner,transparent,940.18,941.66,942.63,,,False,0.0,0,259,True,0.0,0.0,0.0,0.0,0.0,0.2915057915057915,0.06563706563706563,0.0,0.0,0.0,False,,1027.5897762343172,732.7120167500264,789.9818911512167
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,91,2024-05-14,EB021R-EB023B,Training Partner,transparent,948.81,949.64,950.04,,,False,1.0,1,350,True,0.0,0.0,0.0,0.03142857142857143,0.0014285714285714286,0.18142857142857144,0.05142857142857143,0.0,0.0,165.0,True,0.8300000000000409,649.7092403220787,379.7469495500837,535.5200143056924
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,92,2024-05-14,EB021R-EB023B,Training Partner,transparent,960.45,961.24,961.97,,,False,0.0,0,214,True,0.0,0.0,0.0,0.0,0.0,0.06542056074766354,0.0,0.0,0.0,131.0,True,0.7899999999999636,909.3688451359178,626.2175870521046,684.3746034995135
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,93,2024-05-14,EB021R-EB023B,Training Partner,transparent,967.59,968.24,969.79,,,False,0.0,0,327,True,0.0,0.0,0.0,0.0030581039755351682,0.0,0.2599388379204893,0.0,0.0,0.0,37.0,True,0.6499999999999773,839.6379840920223,419.15522972453874,494.3646497892471
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,94,2024-05-14,EB021R-EB023B,Training Partner,transparent,978.49,979.51,980.42,982.75,,True,1.0,1,357,True,0.0,0.0,0.0,0.012605042016806723,0.0,0.15826330532212884,0.02661064425770308,1.4666399273049646,44.0,364.0,True,1.0199999999999818,97.75483225368166,192.1412093218635,354.36344789370065
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,95,2024-05-14,EB021R-EB023B,Training Partner,transparent,990.39,991.05,992.47,,,False,0.0,0,348,True,0.0,0.0,0.0,0.0,0.004310344827586207,0.3045977011494253,0.01867816091954023,0.0,0.0,89.0,True,0.6599999999999682,573.6653682931939,509.5690848251869,619.5852461679808
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,96,2024-05-14,EB021R-EB023B,Training Partner,transparent,1002.0,1002.73,1002.73,,,False,0.0,0,227,True,0.0,0.0,0.0,0.00881057268722467,0.011013215859030838,0.2290748898678414,0.011013215859030838,0.0,0.0,231.0,True,0.7300000000000182,495.5688802016165,527.7615902938506,590.3476324509471
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,97,2024-05-14,EB021R-EB023B,Training Partner,transparent,1009.58,1010.48,1011.97,,,False,0.0,0,299,True,0.0,0.0,0.0,0.0,0.0,0.14381270903010032,0.0,0.0,90.0,0.0,True,0.8999999999999773,742.4825912602994,317.1370463801866,425.0281052901002
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,98,2024-05-14,EB021R-EB023B,Training Partner,transparent,1019.53,1020.38,1021.84,,,False,0.0,0,318,True,0.0,0.0,0.0,0.0,0.0,0.33962264150943394,0.0,0.0,0.0,286.0,True,0.8500000000000227,768.6532521685734,65.19919507008679,286.75958659699353
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,99,2024-05-14,EB021R-EB023B,Training Partner,transparent,1030.13,1030.88,1032.38,,,False,0.0,0,312,True,0.0,0.0,0.0,0.0,0.0,0.2403846153846154,0.03205128205128205,9.566492253102837,287.0,604.0,True,0.75,128.73482274330922,467.06367546472796,571.3235990534221
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,100,2024-05-14,EB021R-EB023B,Training Partner,transparent,1040.53,1041.26,1041.73,1044.35,,True,1.0,1,303,True,0.0,0.0,0.0,0.0,0.0,0.25742574257425743,0.036303630363036306,0.0,0.0,109.0,True,0.7300000000000182,453.26364182432354,300.00524839039497,447.0088059528742
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,101,2024-05-14,EB021R-EB023B,Training Partner,transparent,1050.63,1051.28,1051.28,,,False,0.0,0,204,True,11.029411764705882,11.029411764705882,15.686274509803921,0.0024509803921568627,0.0,0.125,0.0,0.0,0.0,88.0,True,0.6499999999998636,548.5246867938936,274.32993069817036,349.3795049183712
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,102,2024-05-14,EB021R-EB023B,Training Partner,transparent,1057.43,1058.19,1058.99,,,False,1.0,1,344,True,0.29069767441860467,0.29069767441860467,0.0,0.010174418604651164,0.00436046511627907,0.1686046511627907,0.0625,0.0,0.0,0.0,False,0.7599999999999909,432.2297093084754,82.58391006813407,306.63657565516064
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,103,2024-05-14,EB021R-EB023B,Training Partner,transparent,1068.91,1069.56,1070.26,,,False,2.0,1,292,True,2.054794520547945,0.0,0.0,0.0017123287671232876,0.0,0.24486301369863014,0.06164383561643835,0.09999817686170213,3.0,24.0,True,0.6499999999998636,217.28636271209152,233.99119076663501,403.51612348562776
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,104,2024-05-14,EB021R-EB023B,Training Partner,transparent,1078.62,1079.3,1080.26,,,False,3.0,1,327,True,0.1529051987767584,0.0,0.0,0.0030581039755351682,0.0015290519877675841,0.25535168195718655,0.024464831804281346,0.033332725620567376,1.0,69.0,True,0.6800000000000637,232.086763280465,81.9121005556999,299.9854482920331
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,105,2024-05-14,EB021R-EB023B,Training Partner,transparent,1089.52,1090.2,1091.07,1094.09,,True,4.0,1,414,True,0.24154589371980675,0.24154589371980675,0.0,0.008454106280193236,0.0012077294685990338,0.33695652173913043,0.07246376811594203,1.0333144942375887,31.0,38.0,True,0.6800000000000637,117.0133624374889,182.59086822657193,348.2691200636756
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,106,2024-05-14,EB021R-EB023B,Training Partner,transparent,1103.34,1104.05,1104.83,1107.27,,True,5.0,1,426,True,1.4084507042253522,1.4084507042253522,0.0,0.008215962441314555,0.007042253521126761,0.21948356807511737,0.09507042253521127,3.0666107570921985,92.0,187.0,True,0.7100000000000364,93.71673010576072,413.00726572021233,523.9004908112028
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,107,2024-05-14,EB021R-EB023B,Training Partner,transparent,1117.52,1118.25,1119.25,,,False,6.0,1,354,True,0.0,0.0,0.0,0.0,0.0,0.2824858757062147,0.1709039548022599,0.46665815868794325,14.0,220.0,True,0.7300000000000182,94.50206334889374,464.60865822484936,593.5568666811421
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,108,2024-05-14,EB021R-EB023B,Training Partner,transparent,1129.32,1129.97,1130.07,,,False,0.0,0,213,True,0.0,0.0,0.0,0.0,0.0,0.14553990610328638,0.0,0.0,0.0,129.0,True,0.650000000000091,1125.4583820467947,337.2704378226553,497.5087371388569
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,109,2024-05-14,EB021R-EB023B,Training Partner,transparent,1136.42,1137.29,1138.71,,,False,0.0,0,348,True,1.1494252873563218,1.1494252873563218,1.4367816091954022,0.0,0.0,0.1925287356321839,0.0,0.0,0.0,342.0,True,0.8699999999998909,459.5067938723751,240.88370711227944,359.66146666175393
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,110,2024-05-14,EB021R-EB023B,Training Partner,transparent,1148.04,1148.8,1150.3,,,False,0.0,0,298,True,0.0,0.0,0.0,0.0,0.0,0.13590604026845637,0.008389261744966443,0.0,0.0,128.0,True,0.7599999999999909,544.7092005492557,707.5360838614854,717.2139322541211
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,111,2024-05-14,EB021R-EB023B,Training Partner,transparent,1157.95,1158.76,1159.74,1162.48,,True,1.0,1,390,True,3.4615384615384617,1.7948717948717947,11.794871794871794,0.0038461538461538464,0.0038461538461538464,0.13076923076923078,0.05512820512820513,0.0,0.0,176.0,True,0.8099999999999454,733.6221359937696,135.85907924534024,274.04011287336107
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,112,2024-05-14,EB021R-EB023B,Training Partner,transparent,1170.95,1172.72,1172.96,,,False,0.0,0,348,True,2.1551724137931036,0.0,2.0114942528735633,0.0,0.0,0.20545977011494254,0.014367816091954023,0.0,32.0,0.0,True,1.7699999999999818,614.0162681828904,217.0483531519197,335.09351378527185
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,113,2024-05-14,EB021R-EB023B,Training Partner,transparent,1182.57,1183.25,1184.09,1186.51,,True,1.0,1,361,True,0.0,0.0,0.0,0.0,0.0,0.29916897506925205,0.07063711911357341,5.1332397455673755,154.0,155.0,True,0.6800000000000637,95.77704048566233,195.08479693721867,367.1102538073091
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,114,2024-05-14,EB021R-EB023B,Training Partner,transparent,1194.58,1195.3,1197.03,,,False,0.0,0,275,True,0.0,0.0,0.0,0.0018181818181818182,0.00909090909090909,0.3327272727272727,0.045454545454545456,2.9666125802304966,89.0,139.0,True,0.7200000000000273,158.58435125797493,364.8107021262429,505.22589103352067
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,115,2024-05-14,EB021R-EB023B,Training Partner,transparent,1203.75,1204.43,1205.01,1208.29,,True,1.0,1,450,True,0.0,0.0,0.0,0.0022222222222222222,0.0,0.20666666666666667,0.013333333333333334,0.0,0.0,81.0,True,0.6800000000000637,372.64522304755434,416.65806650797526,544.9851506854054
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,116,2024-05-14,EB021R-EB023B,Training Partner,transparent,1218.77,1219.62,1220.51,1222.51,,True,2.0,1,420,True,4.404761904761905,4.404761904761905,0.0,0.002380952380952381,0.0,0.25952380952380955,0.06666666666666667,0.0,0.0,172.0,True,0.849999999999909,473.7285705176051,226.14839702787853,387.6743919454824
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,117,2024-05-14,EB021R-EB023B,Training Partner,transparent,1232.76,1233.43,1233.82,1237.29,,True,3.0,1,289,True,0.17301038062283738,0.17301038062283738,0.0,0.0,0.0,0.23529411764705882,0.01903114186851211,4.5665834100177305,137.0,210.0,True,0.6700000000000728,109.12665330146783,176.38398168975166,352.24834455376714
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,118,2024-05-14,EB021R-EB023B,Training Partner,transparent,1242.41,1243.17,1244.26,,,False,0.0,0,319,True,0.4702194357366771,0.4702194357366771,0.0,0.0,0.0,0.2084639498432602,0.0,0.0,0.0,18.0,True,0.7599999999999909,798.3414603042581,385.8928564347891,473.19650250299577
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,119,2024-05-14,EB021R-EB023B,Training Partner,transparent,1253.02,1253.68,1253.95,,,False,0.0,0,237,True,0.0,0.0,16.455696202531644,0.0,0.0,0.15822784810126583,0.0,0.0,0.0,102.0,True,0.6600000000000819,471.9675826103041,261.2444130941785,326.14879227151346
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,120,2024-05-14,EB021R-EB023B,Training Partner,transparent,1260.93,1261.72,1262.83,,,False,0.0,0,337,True,0.0,0.0,0.0,0.001483679525222552,0.002967359050445104,0.34421364985163205,0.002967359050445104,0.0,0.0,77.0,True,0.7899999999999636,721.4821051717864,409.0821417743445,559.2842969664879
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,121,2024-05-14,EB021R-EB023B,Training Partner,transparent,1272.17,1272.94,1273.79,1276.81,,True,1.0,1,418,True,4.545454545454546,4.545454545454546,0.0,0.008373205741626795,0.0,0.23205741626794257,0.05980861244019139,3.099943482712766,202.0,93.0,True,0.7699999999999818,123.30812876914577,126.51294408892205,276.85742764253763
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,122,2024-05-14,EB021R-EB023B,Training Partner,transparent,1286.09,1286.84,1288.04,,,False,0.0,0,288,True,9.027777777777777,9.027777777777777,0.0,0.0,0.0,0.1527777777777778,0.0,0.0,0.0,68.0,True,0.75,438.0449326157612,235.69953755071958,342.3964851824099
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,123,2024-05-14,EB021R-EB023B,Training Partner,transparent,1295.69,1296.56,1296.56,,,False,0.0,0,304,True,0.0,0.0,0.0,0.0,0.0,0.16940789473684212,0.0,0.0,0.0,13.0,True,0.8699999999998909,705.2634154019055,679.5399444365323,735.9625353653288
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,124,2024-05-14,EB021R-EB023B,Training Partner,transparent,1305.81,1307.75,1308.09,,,False,1.0,1,397,True,0.0,0.0,0.0,0.0012594458438287153,0.0,0.23929471032745592,0.03400503778337532,0.0,0.0,0.0,False,,1153.3414208753168,276.7241236280251,435.72259623663876
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,125,2024-05-14,EB021R-EB023B,Training Partner,transparent,1319.07,1319.95,1320.53,1323.38,,True,2.0,1,397,True,0.0,0.0,0.0,0.0,0.0,0.21914357682619648,0.060453400503778336,1.6666362810283688,50.0,160.0,True,0.8800000000001091,98.621496832472,291.43332155274953,448.65611617907257
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,126,2024-05-14,EB021R-EB023B,Training Partner,transparent,1332.29,1333.01,1333.84,,,False,0.0,0,302,True,0.0,0.0,0.0,0.018211920529801324,0.0,0.21026490066225165,0.06456953642384106,0.0,0.0,154.0,True,0.7200000000000273,649.8061672007132,252.1875089935909,413.7474933023316
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,127,2024-05-14,EB021R-EB023B,Training Partner,transparent,1342.36,1343.04,1344.56,,,False,0.0,0,304,True,0.1644736842105263,0.1644736842105263,0.0,0.01644736842105263,0.001644736842105263,0.2582236842105263,0.08223684210526316,0.0,0.0,4.0,True,0.6800000000000637,1101.6190307552686,651.6349574209926,687.91660910112
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,128,2024-05-14,EB021R-EB023B,Training Partner,transparent,1352.49,1353.18,1353.18,,,False,0.0,0,340,True,0.0,0.0,0.0,0.0,0.0,0.08676470588235294,0.17352941176470588,0.0,0.0,187.0,True,0.6900000000000546,1126.1163085202213,853.9520220139448,864.8221725690582
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,129,2024-05-14,EB021R-EB023B,Training Partner,transparent,1363.83,1366.03,1367.05,,,False,0.0,0,305,True,0.0,0.0,0.0,0.0,0.0,0.08196721311475409,0.047540983606557376,0.0,0.0,0.0,False,,955.0198090070435,748.4156084904905,772.76414250047
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,130,2024-05-14,EB021R-EB023B,Training Partner,transparent,1373.98,1374.65,1375.86,,,False,0.0,0,303,True,0.0,0.0,0.0,0.0,0.0,0.1353135313531353,0.0,0.0,0.0,149.0,True,0.6700000000000728,1097.4862532125505,226.7667093560247,403.7082269327753
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,131,2024-05-14,EB021R-EB023B,Training Partner,transparent,1384.1,1384.76,1386.16,,,False,0.0,0,343,True,0.0,0.0,0.0,0.0029154518950437317,0.0,0.18950437317784258,0.0,0.0,0.0,20.0,True,0.6600000000000819,384.9071447243264,434.5773164176385,549.7657353752724
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,132,2024-05-14,EB021R-EB023B,Training Partner,transparent,1395.51,1396.15,1397.76,,,False,0.0,0,245,True,0.0,0.0,0.0,0.0,0.0,0.07346938775510205,0.0,0.0,0.0,100.0,True,0.6400000000001,346.7025118615632,184.7027033591757,380.33982486526446
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,133,2024-05-14,EB021R-EB023B,Training Partner,transparent,1403.7,1404.56,1405.52,,,False,0.0,0,355,True,0.0,0.0,0.0,0.0028169014084507044,0.0,0.15352112676056337,0.0,0.0,0.0,52.0,True,0.8599999999999,539.944470619426,451.6046933456206,570.6755183835188
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,134,2024-05-14,EB021R-EB023B,Training Partner,transparent,1415.51,1416.17,1417.37,,,False,0.0,0,222,True,2.7027027027027026,1.8018018018018018,0.0,0.0,0.0,0.11261261261261261,0.0,0.0,0.0,44.0,True,0.6600000000000819,333.0091280855571,445.8243441882434,519.3410146242719
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,135,2024-05-14,EB021R-EB023B,Training Partner,transparent,1422.92,1424.75,1425.99,,,False,0.0,0,359,True,1.9498607242339834,0.0,3.064066852367688,0.0,0.001392757660167131,0.17548746518105848,0.019498607242339833,0.0,0.0,0.0,False,,1127.5252178973187,548.5495399476365,602.4917073960007
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,136,2024-05-14,EB021R-EB023B,Training Partner,transparent,1434.9,1435.58,1436.46,,,False,0.0,0,313,True,0.0,0.0,0.0,0.0,0.0,0.11980830670926518,0.0,0.0,0.0,24.0,True,0.6799999999998363,442.1932980160705,166.16680303701577,397.6289887410368
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,137,2024-05-14,EB021R-EB023B,Training Partner,transparent,1445.33,1446.94,1448.06,,,False,0.0,0,296,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,True,1.6100000000001273,706.0005404629289,438.3447582399523,546.6463985955705
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,138,2024-05-14,EB021R-EB023B,Training Partner,transparent,1455.19,1456.56,1457.96,,,False,0.0,0,286,True,0.0,0.0,0.0,0.0,0.0,0.12237762237762238,0.05244755244755245,0.0,0.0,0.0,False,,1121.0703427941955,473.32570642858116,583.1900048666844
051424_EB023B-021R-027Y_TimeOut_VEH_TrNum7,139,2024-05-14,EB021R-EB023B,Training Partner,transparent,1464.71,1465.41,1466.55,,,False,0.0,0,331,True,0.0,0.0,0.0,0.00906344410876133,0.0,0.09667673716012085,0.0,0.0,0.0,58.0,True,0.7000000000000455,808.4701023482808,495.04851663364747,526.4280578503106
